Id,SalePrice
1609,188150.81
1610,140756.29
1611,156336.3167
1612,147821.4
1613,151259.4667
1614,122904.8333
1615,81811.66667
1616,76525.66667
1617,85562.55333
1618,120907.6967
1619,131386.8633
1620,162712.9167
1621,140602.89
1622,144322.09
1623,297807.37
1624,204540.87
1625,141229.3833
1626,168092.5
1627,186279.9433
1628,277722.5367
1629,173847.1033
1630,375548.18
1631,214475.32
1632,248673.1933
1633,169754.16
1634,179303.0733
1635,181955.8667
1636,155688.5167
1637,163163.28
1638,213759.4167
1639,179779.5
1640,261885.82
1641,184797.7333
1642,222227.1367
1643,224857.1067
1644,219330.97
1645,168730.88
1646,151163.6667
1647,165182.8733
1648,136520.79
1649,139274.1667
1650,123502.7767
1651,121325.8867
1652,93756.66667
1653,93682
1654,154354.9467
1655,157354.9333
1656,151150.0067
1657,154909.6667
1658,149333.7233
1659,151618.8333
1660,144921.81
1661,438472.9833
1662,361863.4533
1663,383361.16
1664,483680.05
1665,317789.73
1666,341224.61
1667,343757.2267
1668,327661.1833
1669,302331.1167
1670,347058.82
1671,277939.86
1672,453556.6067
1673,293545.0567
1674,250312.84
1675,179773.17
1676,189536.64
1677,201260.3067
1678,463569.53
1679,375685.2667
1680,328137.8367
1681,259110.6533
1682,298262.9067
1683,181243.6867
1684,168067.5333
1685,172712.2
1686,168734.9233
1687,167313.46
1688,183549.3333
1689,183812.19
1690,183367.0267
1691,171864.2
1692,272197.7767
1693,170691.4333
1694,179474.3
1695,172335.1333
1696,263864.3167
1697,173457.5333
1698,336844.8667
1699,293771.51
1700,233100.0433
1701,265514.7167
1702,258855.8833
1703,249354.7933
1704,302029.09
1705,221621.79
1706,454869.2767
1707,200674.1933
1708,198425.2133
1709,289212.5367
1710,216074.1633
1711,264686.4467
1712,235862.4633
1713,266268.15
1714,215891.2067
1715,201170.1433
1716,192716.98
1717,176313.9633
1718,129027.8
1719,204134.1833
1720,257924.24
1721,188036.5133
1722,119588.63
1723,155003.7767
1724,212986.5067
1725,230992.9567
1726,186912.9667
1727,170630.98
1728,179673.7533
1729,166610.4833
1730,169317.7667
1731,122847.86
1732,129221.3722
1733,128684.1467
1734,132669.3833
1735,129890.83
1736,116003.0833
1737,345053.38
1738,212238.1833
1739,284896.3367
1740,177020.53
1741,184523.0833
1742,174108.91
1743,178198.35
1744,290901.5033
1745,244273.3367
1746,273394.73
1747,218345.32
1748,188115.2767
1749,160688.89
1750,149483.74
1751,229022.4667
1752,125646.99
1753,139042.1333
1754,219832.6233
1755,165797.44
1756,123055.35
1757,119683.5367
1758,146742.3167
1759,165165.3633
1760,153667.21
1761,162887.8467
1762,163576.2867
1763,161519.0833
1764,121705.21
1765,178355
1766,160250.4567
1767,200320.1733
1768,132852.4167
1769,169216.9933
1770,136283.5
1771,136147.34
1772,133853.9767
1773,132354.4067
1774,141381.0833
1775,136606.55
1776,113895.33
1777,113460.2567
1778,121911.1433
1779,108439.9667
1780,177166.9667
1781,132801.0067
1782,95987.19333
1783,130194.4867
1784,85198.2
1785,107869.4267
1786,117573.3367
1787,153909.5
1788,52587.62
1789,100731.4733
1790,72481.58
1791,196274.9233
1792,156368.23
1793,145735
1794,138214.1667
1795,144490.1933
1796,120554.15
1797,132875.5567
1798,119701.56
1799,108698.7233
1800,123266.6333
1801,118487.94
1802,147524.5867
1803,159198.4167
1804,138226.1233
1805,131366
1806,118683.42
1807,158574.7067
1808,117809.11
1809,125515.4367
1810,145005.99
1811,115809.57
1812,125097.5633
1813,124049.68
1814,95917.07333
1815,63211.09
1816,90347
1817,115198.6433
1818,148349.1667
1819,107926.58
1820,67945.89667
1821,125851.3433
1822,151567.24
1823,68021.18333
1824,128868.01
1825,127863.94
1826,101691.75
1827,104429.3167
1828,140655.5367
1829,117731.2467
1830,163780.6967
1831,190460.4167
1832,141853.4633
1833,158494.75
1834,130223.5167
1835,168893.19
1836,153499.2367
1837,93596.45333
1838,139130.3767
1839,70725.13667
1840,138423.3567
1841,139871.81
1842,94172.14667
1843,147414.6667
1844,124837.1267
1845,151170.8067
1846,156669.1667
1847,154468.8567
1848,55001.83667
1849,115102.3733
1850,134363.15
1851,154121.35
1852,133044.0167
1853,132983.13
1854,177897.7433
1855,153260.6733
1856,214545.1033
1857,145363.07
1858,147019.6267
1859,121037.58
1860,155626.98
1861,119819.3033
1862,320919.6967
1863,317005.5867
1864,317005.5867
1865,329893.68
1866,330914.7067
1867,238387.14
1868,338181.0667
1869,207181.1467
1870,236853.9633
1871,261184.5267
1872,168542.6267
1873,230376.85
1874,144982.1233
1875,214435.8733
1876,195708.8333
1877,221471.1
1878,214066.4333
1879,138889.6667
1880,134376.8456
1881,255053.09
1882,263415.54
1883,199036.8233
1884,218588.9633
1885,259662.6133
1886,321103.25
1887,205391.4067
1888,296598.35
1889,167130.42
1890,140509.7267
1891,134601.63
1892,115495.41
1893,141402.8167
1894,135168.63
1895,151637.13
1896,124403.5033
1897,121796.44
1898,97097.35333
1899,127637.9867
1900,155569.5067
1901,165176
1902,154538.4233
1903,245323.0733
1904,137807.9533
1905,173839.9
1906,150265.2367
1907,216595.3733
1908,107785.8233
1909,145488.2467
1910,136071.79
1911,200736.3933
1912,245065.5567
1913,129445.1933
1914,68452.95
1915,338028.3867
1916,74887.37
1917,256241.1933
1918,135462.9678
1919,165730.6867
1920,157830.8133
1921,407465.8
1922,335164.37
1923,191087.6433
1924,236136.7433
1925,215368.02
1926,390459.44
1927,140165.47
1928,156487.8367
1929,126723.3867
1930,125481.7267
1931,137405.3889
1932,136763.8167
1933,160983.8967
1934,184137.91
1935,180351.5767
1936,186760.55
1937,182138.2833
1938,162016.9533
1939,254550.6633
1940,205056.26
1941,177308.1667
1942,196870.6833
1943,205755.8467
1944,318104.66
1945,350463.74
1946,171795.4333
1947,304962.61
1948,168300.94
1949,243516.8433
1950,192839.45
1951,315899.2333
1952,248170.3833
1953,160887.1
1954,201781.9933
1955,132685.3433
1956,312968.4533
1957,157310.6167
1958,296311.7133
1959,147564.46
1960,122691.1667
1961,117953.33
1962,93656.61
1963,103623.3767
1964,115153.9667
1965,149503.16
1966,150498.7667
1967,290914.96
1968,408841.2633
1969,385131.8767
1970,441950.5367
1971,400505.8433
1972,364005.74
1973,256592.8333
1974,320582.5167
1975,449542.46
1976,271986.6667
1977,320167.9267
1978,334767.94
1979,317035.37
1980,195040.55
1981,327538.9533
1982,233843.1833
1983,213374.14
1984,164484.6667
1985,213515.5767
1986,218987.2833
1987,176934.4967
1988,175145.6867
1989,184820.14
1990,222653.7567
1991,201215.1
1992,216474.8767
1993,171411.2667
1994,257145.2367
1995,184627.3
1996,252228.7333
1997,308375.48
1998,338777.7033
1999,249313.3067
2000,300673.3433
2001,247375.96
2002,244024.78
2003,252455.7167
2004,257374.7033
2005,235511.4167
2006,208822.1367
2007,241410.3533
2008,190129.7667
2009,189040.6733
2010,189956.5367
2011,133482.02
2012,178474.0633
2013,178465.0333
2014,189060.4333
2015,196882.3167
2016,193364.9667
2017,205057.81
2018,122914.47
2019,126553.5333
2020,128417.6067
2021,115854.4667
2022,170053.94
2023,146080.38
2024,221433.6667
2025,369716.5567
2026,179024.4667
2027,153515.1467
2028,156996.3967
2029,173758.2167
2030,271940.6833
2031,263711.8067
2032,265431.9233
2033,278147.72
2034,159379.1333
2035,212326.1867
2036,198883.7367
2037,202578.13
2038,316866.43
2039,203376.12
2040,406078.4533
2041,225976.4767
2042,199038.9967
2043,163576.5
2044,177554.7567
2045,242489.3533
2046,140347.3833
2047,147027.65
2048,126813.61
2049,139429.5133
2050,178870.4667
2051,102337.93
2052,141718.7
2053,141148.1667
2054,72187.15
2055,154960.4767
2056,113587.28
2057,129820.06
2058,218972.2667
2059,136839.6667
2060,153124.79
2061,175608.2333
2062,139101.7567
2063,110534.6533
2064,135367.75
2065,134650.9667
2066,196451.2033
2067,123425.6167
2068,143468.83
2069,88895.14333
2070,110815.9533
2071,76002.64
2072,128315.5167
2073,131543.9267
2074,166708.4833
2075,149950.14
2076,127957.7767
2077,140804.36
2078,134405.1667
2079,137753.5067
2080,112328.3667
2081,128277.14
2082,138664.1
2083,145644.1733
2084,105207.39
2085,131785.9833
2086,130266.4067
2087,117623.2967
2088,112629.8
2089,87051.25333
2090,136539.51
2091,113836.2833
2092,121805.5667
2093,155112.4433
2094,156494.6667
2095,155090.1667
2096,89399.16333
2097,82936.78333
2098,141867.1867
2099,52303.88667
2100,116698.28
2101,127675.7667
2102,154682.6067
2103,89501.83667
2104,152514.51
2105,117233.7867
2106,83925.37
2107,250670.54
2108,129037.0833
2109,116663.1067
2110,121284.9167
2111,157254.25
2112,145199.3667
2113,110343.8633
2114,100911.6667
2115,146285.31
2116,105154.16
2117,151464.35
2118,122495.1867
2119,104871.6667
2120,98431.18
2121,89998.77
2122,89937.42667
2123,92020.28667
2124,225391.54
2125,150748.6533
2126,156825.6233
2127,158596.2333
2128,134963.5267
2129,93071.62
2130,150698.8733
2131,156321.83
2132,116922.1067
2133,113933.1833
2134,121926.19
2135,94773.34333
2136,97946.83667
2137,115605.31
2138,140881.72
2139,153326.9567
2140,135150.8333
2141,124531.6267
2142,140706.9167
2143,145963.3267
2144,127428.05
2145,130840.4433
2146,154577.5833
2147,159610.6667
2148,122221.4767
2149,134607
2150,235850.6667
2151,145890.4467
2152,174939.18
2153,152757.5
2154,115866.72
2155,122512.3067
2156,229127.2333
2157,238952.3833
2158,230376.1
2159,203266.4267
2160,164629.3567
2161,257423.54
2162,433404.6167
2163,342993.0067
2164,249207.0667
2165,172306.45
2166,145900.8567
2167,216927.9667
2168,209252.5833
2169,194343.2067
2170,223651.2233
2171,151053.9133
2172,144748.75
2173,152693.89
2174,230531.81
2175,311033.09
2176,331472.5867
2177,256389.72
2178,217692.38
2179,145894.6667
2180,201558.1467
2181,192032.2333
2182,236299.68
2183,196520.14
2184,140313.1667
2185,117352.3233
2186,144643.1167
2187,151353.4233
2188,151361.0667
2189,156904.4167
2190,95097.43333
2191,95811.1
2192,97421.22
2193,89929.87667
2194,95355.97667
2195,121638.4167
2196,103621.1233
2197,106156.12
2198,156401.5133
2199,161497.5
2200,128952.2833
2201,129846.2067
2202,202890.0333
2203,168417.75
2204,168191.7267
2205,116772.42
2206,135455.1667
2207,228090.1633
2208,220192.25
2209,209340.8333
2210,113372.9633
2211,115481.1667
2212,105008.48
2213,101796.6933
2214,144274.1333
2215,89387.18667
2216,163486.9667
2217,76930.26667
2218,96558.83333
2219,73607.72333
2220,65190.56
2221,335891.0533
2222,263246.7667
2223,269830.5767
2224,226740.9467
2225,148593.5433
2226,175163.2733
2227,200495.53
2228,278351.18
2229,234841.2467
2230,140816.7033
2231,203581.4767
2232,176075.4
2233,173049.6533
2234,237634.3167
2235,193125.0067
2236,265473.23
2237,366504.52
2238,226914.5
2239,122432.1067
2240,154447.0667
2241,155049.9967
2242,134139.6233
2243,131280.3567
2244,93190.59667
2245,92499.71667
2246,141695.1967
2247,90738.08667
2248,123248.1
2249,126568.5
2250,140178.4167
2251,151919.9767
2252,176744.5833
2253,154013.1333
2254,177288.64
2255,193346.5733
2256,180652.8567
2257,196812
2258,175564.1833
2259,174025.4333
2260,158599.8
2261,185794.9367
2262,220141.2067
2263,338119.4433
2264,439117.25
2265,179756.3333
2266,282777.6667
2267,411069.6133
2268,366982.1567
2269,170199.8033
2270,176203.7333
2271,255712.3967
2272,204858.41
2273,163296.1667
2274,170868.0733
2275,197528.8333
2276,171796.3
2277,179014.74
2278,152740.83
2279,116060.2033
2280,121299.53
2281,171538.2233
2282,176719.8533
2283,90723.19667
2284,109853.7333
2285,149669.7233
2286,130001.0333
2287,333245.9067
2288,276840.4967
2289,391230.1533
2290,440117.1467
2291,324240.3867
2292,400488.59
2293,472489.61
2294,396866.71
2295,473139.2733
2296,289551.6533
2297,309400.69
2298,303036.49
2299,349553.62
2300,323585.18
2301,277150.2633
2302,250567.5
2303,240921.5633
2304,251275.2533
2305,189512.63
2306,189027.1167
2307,176866.8233
2308,220229.7233
2309,280091.05
2310,217107.9367
2311,193193.9067
2312,178639.5533
2313,175226.1667
2314,170060.0867
2315,172534.61
2316,183831.2
2317,171243.9733
2318,172948.01
2319,174278.0933
2320,179401.7067
2321,231949.6433
2322,170690.3867
2323,183343.84
2324,169463.4833
2325,218969.5533
2326,166660.4167
2327,221518.2633
2328,225759.7833
2329,187558.8733
2330,174560.5067
2331,348288.52
2332,435869.3567
2333,305784.3533
2334,252566.3467
2335,279533.0367
2336,330327.5533
2337,195103.5167
2338,281089.9667
2339,232122.89
2340,395378.4667
2341,219073.78
2342,244452.1433
2343,215407.14
2344,229799.1233
2345,247713.1733
2346,209836.69
2347,192445.97
2348,224463.0933
2349,153442.1567
2350,283063.6133
2351,235159.7233
2352,242577.2833
2353,209614.5667
2354,125338.8333
2355,159973.1033
2356,154018.4
2357,198267.4833
2358,199030.4667
2359,121159.5233
2360,117754.4333
2361,137030.9133
2362,271321.1033
2363,140021.3333
2364,154829.79
2365,219377.7533
2366,184870.3733
2367,222489.9567
2368,201807.2433
2369,221416.11
2370,171863.96
2371,169453
2372,188372.7967
2373,274082.6567
2374,314765.22
2375,256708.9333
2376,315308.7233
2377,372106.52
2378,140610.4367
2379,193840.4
2380,143893.7033
2381,164291.9633
2382,174763.6233
2383,217454.1667
2384,230589.9033
2385,148499
2386,144035.1667
2387,137430.5833
2388,103712.05
2389,126462.4867
2390,143408.1433
2391,133452.9433
2392,115287.3967
2393,162492.3133
2394,148662
2395,180594.9
2396,146491.7
2397,207738.7333
2398,119501.8867
2399,62693.77333
2400,56636.54667
2401,108602.8767
2402,135798.25
2403,131447.2033
2404,143497.18
2405,155057.6667
2406,134738.1111
2407,132236.25
2408,140373.25
2409,131099.96
2410,167321.3067
2411,128697.7733
2412,148024.2267
2413,135745.7567
2414,135973
2415,135671.44
2416,132948.6633
2417,126141.2667
2418,118938.8333
2419,129028.4533
2420,127858.65
2421,146879.3867
2422,131673
2423,119497.4733
2424,146309.08
2425,175196.17
2426,121018.1567
2427,126335.51
2428,164734.03
2429,117019.9967
2430,132484.3333
2431,122909.4567
2432,132320.86
2433,136075.54
2434,131858.2567
2435,144768.3467
2436,104588.0067
2437,113827.7167
2438,129097.6633
2439,108876.9733
2440,133112.2133
2441,105673.6833
2442,101192.11
2443,102414.4367
2444,111185.97
2445,94942.76667
2446,106703.2067
2447,220187.11
2448,165695.9467
2449,107762.2033
2450,157579.6967
2451,123985.94
2452,225284.8333
2453,96922.74667
2454,111162.7467
2455,101075.86
2456,137873.8167
2457,117861.8
2458,103169.9767
2459,112005.3267
2460,137745.6867
2461,111855.79
2462,114431.53
2463,115478.16
2464,173953.7633
2465,142714.0333
2466,120737.8067
2467,160199.96
2468,95140.23
2469,104277.17
2470,205834.4
2471,216372.3667
2472,174755.5667
2473,122151.37
2474,112738.2233
2475,243066.1667
2476,113505.5933
2477,136658
2478,159543.05
2479,132683.9233
2480,135847.4767
2481,130884.75
2482,129137.2733
2483,117813.5
2484,122264.5
2485,121885.05
2486,150876.6767
2487,180914.44
2488,157745.5133
2489,154850.8333
2490,144108.25
2491,91861.85
2492,176582.06
2493,130758.6633
2494,184915.6067
2495,109550.9067
2496,210598.1067
2497,151000.6833
2498,117114.4133
2499,94207.30333
2500,126567.33
2501,139229.78
2502,148296.88
2503,107082.1467
2504,207907.2833
2505,212947.2533
2506,254867.03
2507,300337.32
2508,252393.95
2509,228839.9867
2510,222241.9733
2511,183051.7133
2512,212812.1933
2513,221102.8533
2514,211538.9633
2515,154064.22
2516,164073.1233
2517,137718.7767
2518,136046.4567
2519,225729.5233
2520,214171.5667
2521,189994.6167
2522,218329.0533
2523,137290.75
2524,136286.35
2525,144301.29
2526,146156.09
2527,125096.1333
2528,126171.2767
2529,129128.1922
2530,108281.4233
2531,263064.9867
2532,233495.2567
2533,195730.3733
2534,249045.6567
2535,323167.9433
2536,232395.1767
2537,232066.0267
2538,182017.3033
2539,192252.88
2540,170325.2
2541,175723.8667
2542,144943.3367
2543,128918.2667
2544,140053.2367
2545,133173.69
2546,147434.5833
2547,140725.8333
2548,151819.4467
2549,148945.84
2550,626596.0733
2551,128405.4533
2552,117477.4733
2553,95812.76667
2554,110169.8467
2555,98303.34667
2556,103177.82
2557,122027.38
2558,175508.28
2559,130612.6533
2560,110513.2267
2561,150176.7167
2562,118859.1267
2563,131985.7733
2564,158849.78
2565,110285.03
2566,132985.4133
2567,129979.2433
2568,197651.4967
2569,178373.0667
2570,114155.13
2571,149905.3167
2572,188318.5333
2573,248071.0467
2574,304583.58
2575,130735.2833
2576,136702.76
2577,170712.5733
2578,96331.02
2579,67607.82
2580,129032.5833
2581,133254.1467
2582,110912.16
2583,287324.96
2584,169042.92
2585,167127.5667
2586,220346.51
2587,218207.7867
2588,155586.6633
2589,142398.79
2590,215822.0333
2591,229263.6133
2592,218189.34
2593,241711.21
2594,181389.8367
2595,213510.0233
2596,317689.1133
2597,174082.8667
2598,267044.45
2599,304316.72
2600,148063.88
2601,128176.8544
2602,86304.33333
2603,93206.87333
2604,81336
2605,82694.44333
2606,140954.08
2607,167019.2767
2608,202340.4167
2609,143706.2333
2610,115192.4433
2611,197379.74
2612,153825.3367
2613,128678.8333
2614,129100.11
2615,152426.0067
2616,138332.8333
2617,163944.1967
2618,196195.3333
2619,218853.2533
2620,180518.6
2621,185991.6667
2622,187329.2
2623,254113.64
2624,253432.4367
2625,321753.97
2626,160823.4533
2627,180060.6167
2628,394148.4433
2629,517527.2467
2630,332048.14
2631,416351.7033
2632,380067.41
2633,320600.0933
2634,382629.2233
2635,148589.7033
2636,190382.2567
2637,185013.8867
2638,246731.1567
2639,180597.3333
2640,151507.3333
2641,114886.6067
2642,180810.8033
2643,104131.1267
2644,127640.57
2645,89140.33333
2646,92219.33333
2647,91822.69667
2648,136330
2649,141404.0567
2650,150624.08
2651,146910.27
2652,412766.4467
2653,254664.0333
2654,256679.0667
2655,388931.0967
2656,303879.4967
2657,339214.1167
2658,291846.9
2659,310149.2533
2660,324162.0467
2661,340451.69
2662,345031.88
2663,271514.5367
2664,275094.81
2665,306490.8133
2666,277935.0233
2667,168113.1533
2668,169455.3533
2669,170498.0767
2670,284404.57
2671,172845.38
2672,180292.2733
2673,200331.0467
2674,198412.4733
2675,165747.96
2676,184050.64
2677,206182.56
2678,252685.5633
2679,265788.9467
2680,276238.31
2681,437955.2933
2682,306755.4
2683,490216.59
2684,294485.1467
2685,325763.6133
2686,266239.14
2687,346222.4467
2688,227719.7167
2689,207633.61
2690,426144.94
2691,189220.2667
2692,126039.2733
2693,191473.4667
2694,123673.8133
2695,185196.5767
2696,182761.5533
2697,194478.36
2698,201560.1667
2699,177952.0067
2700,167177.3067
2701,162047.1967
2702,125926.1433
2703,138079.5267
2704,141177.5267
2705,133862.8733
2706,120623.72
2707,124699.11
2708,140930.4533
2709,115997.11
2710,127239.4433
2711,278409.9233
2712,360228.7167
2713,176261.3033
2714,155302.6833
2715,174055.3533
2716,160176.1533
2717,177713.5
2718,223923.0633
2719,156660.2
2720,160673.2567
2721,144662.6667
2722,161579.2467
2723,138984.8333
2724,129667.0533
2725,135095.5833
2726,145812.8333
2727,161795.2333
2728,163201.05
2729,141742.9233
2730,137836.5567
2731,119362.83
2732,111320.1433
2733,152947.8933
2734,143373.45
2735,132309.56
2736,137408.86
2737,123456.3333
2738,134658.3567
2739,160889.3267
2740,138440
2741,145002.75
2742,153867.0167
2743,148722.0833
2744,140347.75
2745,131910.6
2746,135812.1667
2747,142579.43
2748,120048.6633
2749,134534.5
2750,134546.1667
2751,131188.36
2752,244267.9833
2753,149889.5467
2754,210194.34
2755,133846.7067
2756,73541.62333
2757,76220.72
2758,64515.07667
2759,152917.1333
2760,115793.9367
2761,146220.0833
2762,141273.43
2763,174809.9
2764,162423.8467
2765,268678.0867
2766,135126.07
2767,94549.84635
2768,136391.0533
2769,134594.4167
2770,160725.1667
2771,119931.36
2772,119261.5833
2773,136369.5767
2774,144755.1833
2775,129539.9533
2776,139628.81
2777,156372.2667
2778,149038.5133
2779,114528.8933
2780,114835.2333
2781,105256.9333
2782,86381.63333
2783,95528.42667
2784,131620.1633
2785,134577.4167
2786,57432.30667
2787,122832.11
2788,80377.42333
2789,214732.5067
2790,89991.13667
2791,117192.5233
2792,87234.48333
2793,168157.1167
2794,98836.19
2795,119879.4533
2796,106109.9233
2797,230803.94
2798,114144.1333
2799,110671.7233
2800,86630.87333
2801,116585.4667
2802,137972.0233
2803,175297.4667
2804,135448.5133
2805,96893.52333
2806,105754.5667
2807,161546.6067
2808,145928.3333
2809,136063.86
2810,137970.75
2811,152033.1633
2812,143156.58
2813,147537.79
2814,168636.3667
2815,108051.12
2816,245320.6833
2817,134459.7033
2818,123744.2833
2819,163038.5467
2820,138739.01
2821,108856.28
2822,212852.87
2823,237491.0067
2824,158694.28
2825,123031.9267
2826,120863.75
2827,144178.85
2828,212142.51
2829,186728.83
2830,237315.9667
2831,194533.43
2832,207099.1767
2833,286244.7667
2834,215193.6733
2835,215283.0433
2836,188304.1667
2837,160225.6967
2838,146488.47
2839,176984.78
2840,200703.3867
2841,210513.54
2842,227411.1667
2843,150557.8533
2844,172099.2133
2845,122491.3733
2846,215118.8433
2847,204786
2848,227018.9333
2849,215596.36
2850,274529.78
2851,237470.36
2852,230138.4433
2853,228766.9167
2854,139054.6111
2855,201713.0067
2856,208834.16
2857,187429.3667
2858,204081.7733
2859,120176.6967
2860,124078.6667
2861,154765.92
2862,192817.1967
2863,117439.41
2864,255124.3067
2865,134601.63
2866,139488.08
2867,80363.97333
2868,134525.4833
2869,117510.1567
2870,163955.1233
2871,104041.6467
2872,47893.41
2873,107569.3833
2874,151400.8633
2875,136640.6733
2876,159442.83
2877,137782.36
2878,155982.4167
2879,143262.7133
2880,120422.8867
2881,169172.5833
2882,158589.88
2883,173766.79
2884,171614.2167
2885,198347.1367
2886,200452.8667
2887,112747.3333
2888,132724.8667
2889,66921.88333
2890,72108.94
2891,152699.7733
2892,66060.58667
2893,107918.1233
2894,55376.69333
2895,326820.5133
2896,316642.86
2897,206525.5
2898,174584.9
2899,234702.6167
2900,158142.29
2901,213036.2333
2902,177850.6
2903,360370.8967
2904,338562.2433
2905,128661.6967
2906,226357.2933
2907,115981.8267
2908,125724.4933
2909,147787.33
2910,78392.87
2911,86304.33333
2912,146806.0233
2913,87414.05333
2914,77981.33333
2915,76295.66667
2916,84940.16667
2917,159418.12
2918,112255.8833
2919,232996.3367
