Id,SalePrice
2044,194129.14
2045,192361.53
2046,158763.27
2047,141849.94
2048,140351.38
2049,158086.69
2050,177066.52
2051,102331.09
2052,141173.22
2053,146625.7
2054,64681.457
2055,155676.72
2056,117293.48
2057,120177.49
2058,208139.53
2059,133507.66
2060,157000.98
2061,177723.75
2062,131881.52
2063,104076.74
2064,133433.17
2065,118891.3
2066,158589.4
2067,129640.72
2068,179175.1
2069,78886.93
2070,110615.73
2071,93818.18
2072,68583.31
2073,129884.625
2074,191954.44
2075,151229.31
2076,116246.59
2077,136477.31
2078,128046.4
2079,132539.84
2080,126606.73
2081,135180.22
2082,150971.38
2083,142368.03
2084,111058.36
2085,133548.6
2086,152286.36
2087,143355.34
2088,113386.36
2089,84246
2090,145645.53
2091,112017.92
2092,145715.89
2093,134674.44
2094,136524.25
2095,134324.42
2096,68817.53
2097,87905.17
2098,133677.22
2099,49966.15
2100,102628.37
2101,126963.38
2102,146035.92
2103,96532.23
2104,187057.12
2105,108825.51
2106,86529.99
2107,221938.25
2108,121250.71
2109,132273.92
2110,124207.08
2111,160960.28
2112,144132.03
2113,117235.15
2114,112062.055
2115,155604.48
2116,125824.59
2117,162690.44
2118,127579.35
2119,104935.91
2120,105712.484
2121,78664.93
2122,85765.34
2123,91443.72
2124,199476.88
2125,158349.58
2126,167504.64
2127,162253.05
2128,128785.734
2129,106566.64
2130,142261.61
2131,191130.52
2132,129451.89
2133,135239.11
2134,118414.49
2135,87628.375
2136,74337
2137,132058.56
2138,133052.2
2139,148630.55
2140,135632.19
2141,125278.984
2142,129999.836
2143,143084.89
2144,125932.42
2145,134328.1
2146,143421.73
2147,152368.19
2148,111953.69
2149,129090.72
2150,210276.78
2151,119129.36
2152,167730.88
2153,156866.56
2154,114724.04
2155,141454.5
2156,276455.2
2157,234001.58
2158,233676.2
2159,227001.38
2160,168076.8
2161,264641.97
2162,409312.16
2163,348335.03
2164,236906.05
2165,168811.06
2166,152935.4
2167,192592.23
2168,196834.77
2169,200194.28
2170,219593.61
2171,141049.48
2172,145709.12
2173,175011.95
2174,248941.66
2175,319172.12
2176,258417.16
2177,263174.4
2178,223005.69
2179,145484.64
2180,227345.06
2181,192865.67
2182,223913.58
2183,192290.02
2184,131180.7
2185,114564.97
2186,154053
2187,153494.44
2188,152563.58
2189,256875.66
2190,83877.195
2191,83877.195
2192,93575.69
2193,92734.86
2194,95313.234
2195,103881.18
2196,99675.06
2197,124962.95
2198,159271.45
2199,153440.2
2200,117494.664
2201,139692.48
2202,186451.23
2203,151880.4
2204,192068.3
2205,123115.47
2206,132413.19
2207,179978.94
2208,231781.56
2209,190438.73
2210,114645.29
2211,117765.84
2212,125526.414
2213,103605.95
2214,138183.86
2215,98373.73
2216,182258.8
2217,75970.445
2218,71189.02
2219,84747.5
2220,52018.297
2221,282744.56
2222,238889.22
2223,293619.7
2224,229389.88
2225,136555.6
2226,171132.7
2227,187016.2
2228,256259.39
2229,228867.61
2230,138095.12
2231,221739.39
2232,192049.23
2233,159691.23
2234,216204.31
2235,208755.98
2236,266458.1
2237,314641.34
2238,204092.12
2239,124170.18
2240,168022.94
2241,135292.38
2242,140785.6
2243,123946.02
2244,102209.76
2245,81985.625
2246,132795.11
2247,108806.086
2248,120366.21
2249,126422.836
2250,130148.15
2251,104008.99
2252,180808.38
2253,150889.5
2254,170457.88
2255,178149.55
2256,188446.83
2257,221073.97
2258,186310.34
2259,181900.44
2260,153028.69
2261,200329.67
2262,221884.89
2263,306299.12
2264,508823.4
2265,146518.88
2266,286390.03
2267,349812.72
2268,373025.38
2269,160085.52
2270,175934.16
2271,210198.72
2272,202137.86
2273,153639.81
2274,166330.62
2275,181199.17
2276,178983.84
2277,181447.48
2278,148993.05
2279,132547.06
2280,112154.95
2281,173440.25
2282,177320.39
2283,99119.82
2284,121465.91
2285,169951.83
2286,122839.78
2287,325304.72
2288,286800.62
2289,385183.6
2290,445592.56
2291,300842.88
2292,374581.3
2293,497570.03
2294,449065.88
2295,491283.62
2296,308209.34
2297,274551.16
2298,339008.2
2299,430281.75
2300,319251.25
2301,241821.14
2302,223683.61
2303,286310.62
2304,255199.42
2305,174637.02
2306,174637.02
2307,169690.84
2308,243709.34
2309,281407.78
2310,218537.3
2311,184589.84
2312,176135.78
2313,169165.92
2314,173916.12
2315,171159.25
2316,171729.4
2317,170382.34
2318,170638.95
2319,178610.94
2320,182588.2
2321,238154.39
2322,182099.22
2323,177587.3
2324,159881.39
2325,221191.64
2326,159725.25
2327,224478.95
2328,224478.95
2329,182914.3
2330,177798.95
2331,350865.03
2332,432381.34
2333,305688.06
2334,283155
2335,249802.48
2336,324639.66
2337,192290.02
2338,258421.42
2339,245939.9
2340,408442.5
2341,225422.8
2342,243486
2343,214141.14
2344,244418.92
2345,263439.97
2346,218367.44
2347,191321.72
2348,228157.27
2349,164163.48
2350,240659.52
2351,243709.34
2352,294088.28
2353,270800.4
2354,125554.88
2355,151495.14
2356,152419.14
2357,197266.64
2358,201244.11
2359,129803.055
2360,123843.53
2361,134887.56
2362,267892.75
2363,141173.83
2364,160874.34
2365,213523.31
2366,199432.4
2367,255295.44
2368,189657.92
2369,253765.55
2370,171843.31
2371,172278.39
2372,194375.62
2373,254082.9
2374,333929.44
2375,251831.67
2376,231960.05
2377,319830
2378,143982.39
2379,200812.73
2380,141657.28
2381,157513.84
2382,192128.6
2383,217841.5
2384,245122.45
2385,147314.22
2386,140169.08
2387,140680.14
2388,104761.27
2389,131515.17
2390,135368.62
2391,121094.69
2392,119472.445
2393,170937.42
2394,143293.67
2395,216107.78
2396,144084.66
2397,196927.03
2398,130474.25
2399,54502.047
2400,38632.9
2401,128090.19
2402,129087.23
2403,151176.06
2404,138947.31
2405,152600.34
2406,139624.84
2407,124477.6
2408,138841.66
2409,133727.89
2410,174273.23
2411,118357.8
2412,137144.23
2413,129794.17
2414,133113.94
2415,163798.08
2416,129183.26
2417,128686.16
2418,128811.03
2419,140237.78
2420,114767.47
2421,137294.19
2422,111344.32
2423,96846.11
2424,170636.17
2425,236883.88
2426,137044.23
2427,113855.336
2428,180374.3
2429,119217.53
2430,131026.945
2431,119927.05
2432,141123.77
2433,132780.08
2434,133187.61
2435,139181.73
2436,99745.15
2437,117349.086
2438,118240.484
2439,118464.875
2440,133951.94
2441,105638.98
2442,103985.98
2443,121339.914
2444,109686.695
2445,70335.86
2446,105651.37
2447,189261.72
2448,133048.25
2449,90035.086
2450,136937.98
2451,124311.98
2452,175003.97
2453,92558.02
2454,97863.87
2455,117926.65
2456,129399.57
2457,129216.37
2458,95321.67
2459,105834.25
2460,140065.23
2461,112554.75
2462,131388.8
2463,120464.64
2464,197524.06
2465,128698.14
2466,120361.92
2467,152902.89
2468,81095.95
2469,83341.55
2470,182355.89
2471,219212.05
2472,188357.02
2473,128657.02
2474,101862.18
2475,214636.06
2476,117128.02
2477,125175.26
2478,155121.58
2479,122316.47
2480,144259.08
2481,126726.37
2482,130537.055
2483,117812.1
2484,129277.43
2485,120537.56
2486,150397.98
2487,197078.89
2488,156728.11
2489,158106.84
2490,146826.23
2491,91828.3
2492,175905.78
2493,126949.1
2494,144131.08
2495,92383.945
2496,228285.73
2497,147771.4
2498,116133.51
2499,106144.01
2500,131097.5
2501,134238.89
2502,151429.9
2503,103809.66
2504,182662.89
2505,229470.19
2506,262200.38
2507,332846.7
2508,262200.38
2509,221589.3
2510,237402.66
2511,186680.3
2512,216038.78
2513,208155.3
2514,254598.53
2515,158386.94
2516,157020.75
2517,144716.38
2518,150574.2
2519,216681.14
2520,208607.27
2521,200371.52
2522,213167.8
2523,132211.45
2524,134846.42
2525,135553.03
2526,143625.53
2527,123843.53
2528,132211.45
2529,139296.28
2530,118761.46
2531,226033.97
2532,226585.38
2533,205926.05
2534,250975.77
2535,323466.97
2536,235241.84
2537,220551.73
2538,181673.33
2539,185600.25
2540,173299.62
2541,185120.81
2542,160657.25
2543,118853.54
2544,134832.05
2545,126887.71
2546,150304.27
2547,144061.67
2548,150918.77
2549,149115.69
2550,780351.25
2551,139299.89
2552,134216.34
2553,83877.195
2554,111806.016
2555,107401.81
2556,99593.73
2557,112980.95
2558,195623.62
2559,129454.82
2560,126438.74
2561,130118.664
2562,118226.14
2563,138558
2564,172248.25
2565,103584.3
2566,152218.75
2567,120005.45
2568,177377.3
2569,172007.62
2570,114645.29
2571,189649.2
2572,196112.78
2573,208940.03
2574,231886.3
2575,128304.836
2576,134475.62
2577,167340.95
2578,87234.6
2579,55865.656
2580,139817.61
2581,141007.48
2582,114054.12
2583,255537.56
2584,150804.56
2585,161462.2
2586,187220.64
2587,190988.11
2588,156951.25
2589,146124.94
2590,212576.2
2591,175918.98
2592,239247.81
2593,243486
2594,179230.98
2595,212535.6
2596,310315.75
2597,198971.05
2598,279110.25
2599,358532.22
2600,158404.3
2601,158622.53
2602,82404.13
2603,81509.66
2604,71381.81
2605,89774.23
2606,139698.53
2607,156475.44
2608,188533.3
2609,140507.89
2610,105826.76
2611,149625.33
2612,152062.36
2613,120366.21
2614,123843.53
2615,148764.77
2616,132986.5
2617,160857.7
2618,170886.8
2619,221536.8
2620,180077.9
2621,187764.11
2622,193412.94
2623,259909.98
2624,290157.84
2625,385065.3
2626,167047.06
2627,200329.67
2628,410799.6
2629,494813.16
2630,346638.28
2631,449565.47
2632,408087.44
2633,322795.2
2634,364856.56
2635,149015.38
2636,192333.64
2637,176463.56
2638,247262.84
2639,191730.08
2640,154681.73
2641,116713.164
2642,179077.25
2643,106924.32
2644,129552.516
2645,98279.3
2646,94450.67
2647,99119.82
2648,153401
2649,137684.08
2650,169951.83
2651,157862.9
2652,417365.75
2653,248822.39
2654,269171.5
2655,370716.28
2656,312556.2
2657,345414.28
2658,271561.25
2659,307745.12
2660,350352.84
2661,322752.03
2662,300739.06
2663,248197.6
2664,281407.78
2665,319548.12
2666,304039.7
2667,162766.52
2668,184919.98
2669,173687.86
2670,300585.16
2671,184919.98
2672,184089.28
2673,195281.16
2674,200515.53
2675,183936.45
2676,190268.61
2677,190225.53
2678,277595.4
2679,270372.7
2680,270322.34
2681,466084.6
2682,347688.53
2683,554111.8
2684,313036.25
2685,387672.22
2686,258526.44
2687,279409.2
2688,237275.9
2689,214869.19
2690,412690.97
2691,184880.06
2692,126576.29
2693,189150.58
2694,126576.29
2695,201214.55
2696,190354.77
2697,205217.6
2698,186084.33
2699,165959.22
2700,163165.02
2701,154070.67
2702,130907.664
2703,133405.28
2704,150109.6
2705,121250.71
2706,119132.13
2707,125610.21
2708,128046.4
2709,109389.48
2710,121663.125
2711,226539.12
2712,372676.7
2713,186754.6
2714,153608.6
2715,172278.39
2716,149768.8
2717,183482.66
2718,243202.16
2719,140419.73
2720,175092.44
2721,133419.78
2722,153499.78
2723,148269.1
2724,118496.06
2725,127160.125
2726,135952.2
2727,177774.77
2728,155117.38
2729,133137.36
2730,133915.19
2731,107921.695
2732,114440.65
2733,156526.86
2734,146318.45
2735,123831.734
2736,133732.16
2737,121068.234
2738,163494.6
2739,148728.42
2740,140627.14
2741,134280.17
2742,152135.9
2743,133573.22
2744,155415.45
2745,146374.23
2746,128502.66
2747,146036.19
2748,116394.48
2749,122619.56
2750,127726.734
2751,119812.85
2752,198881.77
2753,119721.74
2754,301669.34
2755,137128.86
2756,88959.83
2757,71756.47
2758,76702.9
2759,138665.98
2760,113927.71
2761,141529.56
2762,146355.42
2763,176093.11
2764,137965.75
2765,294160.28
2766,132040.02
2767,89565.92
2768,144485.2
2769,134455.47
2770,166272.12
2771,116621.5
2772,113402.87
2773,157746.77
2774,147173.62
2775,121541.61
2776,126955.21
2777,130757.65
2778,104459.84
2779,116801.08
2780,119832.74
2781,91475.75
2782,81172.71
2783,81427.82
2784,121960.32
2785,140601.25
2786,39292.71
2787,120410.984
2788,78108.734
2789,209333.3
2790,79322.734
2791,127149.58
2792,69843.52
2793,176947.55
2794,91061.48
2795,117156.57
2796,91567.266
2797,232663.06
2798,102421.99
2799,111922.31
2800,75527.734
2801,114357.086
2802,130742.55
2803,205542.27
2804,117813.164
2805,92249.52
2806,101399.55
2807,161467.3
2808,138934.45
2809,126526.25
2810,131660.25
2811,151158.6
2812,146265.28
2813,183452.52
2814,185539.28
2815,100438.984
2816,227147.92
2817,129196.84
2818,120904.195
2819,160958.28
2820,126457.414
2821,112260.164
2822,167319.66
2823,324151.9
2824,159445.8
2825,123043.58
2826,141045.58
2827,147743.56
2828,207747.78
2829,180641.95
2830,260586.77
2831,187803.86
2832,224623.64
2833,254056.1
2834,220041.69
2835,215885.12
2836,193712.66
2837,153947.22
2838,159132.03
2839,179938.6
2840,195925.78
2841,208012.17
2842,210215.78
2843,135077.53
2844,154414.69
2845,118604.54
2846,208339.36
2847,189441.23
2848,217678.39
2849,214780.1
2850,269696.9
2851,236983.64
2852,243931.45
2853,234174.84
2854,145484.64
2855,187093.44
2856,211042.78
2857,191509.05
2858,189657.92
2859,110876.945
2860,127265.47
2861,133387.6
2862,207001.31
2863,120137.48
2864,260275.06
2865,139299.89
2866,173442.48
2867,72710.15
2868,134580.83
2869,133046.27
2870,134545.53
2871,100243.34
2872,42196.28
2873,97884.64
2874,141997.64
2875,133563.19
2876,160488.42
2877,132237.16
2878,162230.75
2879,128793.33
2880,122827.4
2881,141824.88
2882,139310.27
2883,171667.69
2884,170776.48
2885,157283.34
2886,201000.78
2887,105989.88
2888,134095.08
2889,53116.66
2890,58778.645
2891,149287.27
2892,53028.28
2893,103486.766
2894,44194.562
2895,284558.1
2896,268266.34
2897,182708.69
2898,182056.08
2899,235649.27
2900,157012.81
2901,182113.45
2902,168111.7
2903,333216.1
2904,330975.4
2905,96684.555
2906,202265.22
2907,111818.02
2908,132209.52
2909,163898.97
2910,72365.1
2911,82404.13
2912,137648.22
2913,83904.016
2914,71381.81
2915,71381.81
2916,83904.016
2917,155541.89
2918,128197.07
2919,238420.11
